Date	Last Price
2/8/17 15:59	44.54
2/8/17 15:58	44.49
2/8/17 15:57	44.44
2/8/17 15:56	44.41
2/8/17 15:55	44.43
2/8/17 15:54	44.43
2/8/17 15:53	44.425
2/8/17 15:52	44.41
2/8/17 15:51	44.43
2/8/17 15:50	44.42
2/8/17 15:49	44.455
2/8/17 15:48	44.41
2/8/17 15:47	44.36
2/8/17 15:46	44.4
2/8/17 15:45	44.41
2/8/17 15:44	44.435
2/8/17 15:43	44.425
2/8/17 15:42	44.415
2/8/17 15:41	44.385
2/8/17 15:40	44.39
2/8/17 15:39	44.345
2/8/17 15:38	44.36
2/8/17 15:37	44.38
2/8/17 15:36	44.38
2/8/17 15:35	44.42
2/8/17 15:34	44.42
2/8/17 15:33	44.44
2/8/17 15:32	44.425
2/8/17 15:31	44.475
2/8/17 15:30	44.49
2/8/17 15:29	44.42
2/8/17 15:28	44.33
2/8/17 15:27	44.34
2/8/17 15:26	44.36
2/8/17 15:25	44.33
2/8/17 15:24	44.32
2/8/17 15:23	44.355
2/8/17 15:22	44.3836
2/8/17 15:21	44.375
2/8/17 15:20	44.38
2/8/17 15:19	44.399
2/8/17 15:18	44.35
2/8/17 15:17	44.34
2/8/17 15:16	44.36
2/8/17 15:15	44.38
2/8/17 15:14	44.29
2/8/17 15:13	44.305
2/8/17 15:12	44.31
2/8/17 15:11	44.31
2/8/17 15:10	44.3
2/8/17 15:09	44.29
2/8/17 15:08	44.38
2/8/17 15:07	44.32
2/8/17 15:06	44.31
2/8/17 15:05	44.27
2/8/17 15:04	44.2752
2/8/17 15:03	44.215
2/8/17 15:02	44.215
2/8/17 15:01	44.15
2/8/17 15:00	44.1399
2/8/17 14:59	44.0893
2/8/17 14:58	44.17
2/8/17 14:57	44.21
2/8/17 14:56	44.23
2/8/17 14:55	44.32
2/8/17 14:54	44.3
2/8/17 14:53	44.21
2/8/17 14:52	44.202
2/8/17 14:51	44.18
2/8/17 14:50	44.18
2/8/17 14:49	44.21
2/8/17 14:48	44.23
2/8/17 14:47	44.25
2/8/17 14:46	44.12
2/8/17 14:45	44.12
2/8/17 14:44	44.14
2/8/17 14:43	44.05
2/8/17 14:42	44.03
2/8/17 14:41	44.02
2/8/17 14:40	44.0026
2/8/17 14:39	43.96
2/8/17 14:38	43.87
2/8/17 14:37	43.87
2/8/17 14:36	43.89
2/8/17 14:35	43.9
2/8/17 14:34	43.78
2/8/17 14:33	43.755
2/8/17 14:32	43.77
2/8/17 14:31	43.75
2/8/17 14:30	43.76
2/8/17 14:29	43.69
2/8/17 14:28	43.71
2/8/17 14:27	43.74
2/8/17 14:26	43.64
2/8/17 14:25	43.73
2/8/17 14:24	43.68
2/8/17 14:23	43.65
2/8/17 14:22	43.58
2/8/17 14:21	43.57
2/8/17 14:20	43.54
2/8/17 14:19	43.55
2/8/17 14:18	43.52
2/8/17 14:17	43.5
2/8/17 14:16	43.61
2/8/17 14:15	43.64
2/8/17 14:14	43.629
2/8/17 14:13	43.61
2/8/17 14:12	43.58
2/8/17 14:11	43.67
2/8/17 14:10	43.73
2/8/17 14:09	43.684
2/8/17 14:08	43.69
2/8/17 14:07	43.665
2/8/17 14:06	43.64
2/8/17 14:05	43.65
2/8/17 14:04	43.64
2/8/17 14:03	43.64
2/8/17 14:02	43.66
2/8/17 14:01	43.665
2/8/17 14:00	43.61
2/8/17 13:59	43.555
2/8/17 13:58	43.61
2/8/17 13:57	43.6
2/8/17 13:56	43.61
2/8/17 13:55	43.57
2/8/17 13:54	43.585
2/8/17 13:53	43.56
2/8/17 13:52	43.58
2/8/17 13:51	43.6
2/8/17 13:50	43.51
2/8/17 13:49	43.54
2/8/17 13:48	43.475
2/8/17 13:47	43.48
2/8/17 13:46	43.444
2/8/17 13:45	43.414
2/8/17 13:44	43.52
2/8/17 13:43	43.42
2/8/17 13:42	43.42
2/8/17 13:41	43.3433
2/8/17 13:40	43.375
2/8/17 13:39	43.36
2/8/17 13:38	43.32
2/8/17 13:37	43.285
2/8/17 13:36	43.28
2/8/17 13:35	43.285
2/8/17 13:34	43.27
2/8/17 13:33	43.27
2/8/17 13:32	43.24
2/8/17 13:31	43.24
2/8/17 13:30	43.24
2/8/17 13:29	43.255
2/8/17 13:28	43.17
2/8/17 13:27	43.14
2/8/17 13:26	43.15
2/8/17 13:25	43.16
2/8/17 13:24	43.13
2/8/17 13:23	43.13
2/8/17 13:22	43.13
2/8/17 13:21	43.16
2/8/17 13:20	43.15
2/8/17 13:19	43.17
2/8/17 13:18	43.15
2/8/17 13:17	43.14
2/8/17 13:16	43.11
2/8/17 13:15	43.09
2/8/17 13:14	43.07
2/8/17 13:13	43.1
2/8/17 13:12	43.1017
2/8/17 13:11	43.16
2/8/17 13:10	43.16
2/8/17 13:09	43.12
2/8/17 13:08	43.14
2/8/17 13:07	43.14
2/8/17 13:06	43.13
2/8/17 13:05	43.134
2/8/17 13:04	43.15
2/8/17 13:03	43.1
2/8/17 13:02	43.08
2/8/17 13:01	43.05
2/8/17 13:00	43.06
2/8/17 12:59	43.1078
2/8/17 12:58	43.1
2/8/17 12:57	43.15
2/8/17 12:56	43.1
2/8/17 12:55	43.1
2/8/17 12:54	43.06
2/8/17 12:53	43.06
2/8/17 12:52	43.14
2/8/17 12:51	43.13
2/8/17 12:50	43.15
2/8/17 12:49	43.12
2/8/17 12:48	43.165
2/8/17 12:47	43.18
2/8/17 12:46	43.115
2/8/17 12:45	43.09
2/8/17 12:44	43.085
2/8/17 12:43	43.08
2/8/17 12:42	43.08
2/8/17 12:41	43.065
2/8/17 12:40	43.08
2/8/17 12:39	43.08
2/8/17 12:38	43.105
2/8/17 12:37	43.09
2/8/17 12:36	43.14
2/8/17 12:35	43.14
2/8/17 12:34	43.14
2/8/17 12:33	43.14
2/8/17 12:32	43.15
2/8/17 12:31	43.132
2/8/17 12:30	43.135
2/8/17 12:29	43.135
2/8/17 12:28	43.14
2/8/17 12:27	43.19
2/8/17 12:26	43.1767
2/8/17 12:25	43.2
2/8/17 12:24	43.18
2/8/17 12:23	43.19
2/8/17 12:22	43.18
2/8/17 12:21	43.15
2/8/17 12:20	43.15
2/8/17 12:19	43.2
2/8/17 12:18	43.17
2/8/17 12:17	43.19
2/8/17 12:16	43.18
2/8/17 12:15	43.16
2/8/17 12:14	43.115
2/8/17 12:13	43.1008
2/8/17 12:12	43.11
2/8/17 12:11	43.105
2/8/17 12:10	43.1
2/8/17 12:09	43.1
2/8/17 12:08	43.1
2/8/17 12:07	43.11
2/8/17 12:06	43.13
2/8/17 12:05	43.12
2/8/17 12:04	43.13
2/8/17 12:03	43.1
2/8/17 12:02	43.06
2/8/17 12:01	43.03
2/8/17 12:00	43.01
2/8/17 11:59	42.99
2/8/17 11:58	42.96
2/8/17 11:57	43.02
2/8/17 11:56	42.95
2/8/17 11:55	42.94
2/8/17 11:54	42.93
2/8/17 11:53	42.9
2/8/17 11:52	42.905
2/8/17 11:51	42.89
2/8/17 11:50	42.9
2/8/17 11:49	42.9
2/8/17 11:48	42.88
2/8/17 11:47	42.8805
2/8/17 11:46	42.82
2/8/17 11:45	42.83
2/8/17 11:44	42.85
2/8/17 11:43	42.84
2/8/17 11:42	42.89
2/8/17 11:41	42.8036
2/8/17 11:40	42.84
2/8/17 11:39	42.775
2/8/17 11:38	42.78
2/8/17 11:37	42.76
2/8/17 11:36	42.81
2/8/17 11:35	42.82
2/8/17 11:34	42.81
2/8/17 11:33	42.82
2/8/17 11:32	42.815
2/8/17 11:31	42.81
2/8/17 11:30	42.87
2/8/17 11:29	42.8771
2/8/17 11:28	42.87
2/8/17 11:27	42.89
2/8/17 11:26	42.89
2/8/17 11:25	42.9
2/8/17 11:24	42.88
2/8/17 11:23	42.909
2/8/17 11:22	42.915
2/8/17 11:21	42.905
2/8/17 11:20	42.9
2/8/17 11:19	42.89
2/8/17 11:18	42.89
2/8/17 11:17	42.88
2/8/17 11:16	42.8475
2/8/17 11:15	42.89
2/8/17 11:14	42.905
2/8/17 11:13	42.8909
2/8/17 11:12	42.9
2/8/17 11:11	42.905
2/8/17 11:10	42.85
2/8/17 11:09	42.7965
2/8/17 11:08	42.86
2/8/17 11:07	42.8419
2/8/17 11:06	42.88
2/8/17 11:05	42.8694
2/8/17 11:04	42.86
2/8/17 11:03	42.89
2/8/17 11:02	42.84
2/8/17 11:01	42.83
2/8/17 11:00	42.72
2/8/17 10:59	42.66
2/8/17 10:58	42.6
2/8/17 10:57	42.55
2/8/17 10:56	42.61
2/8/17 10:55	42.58
2/8/17 10:54	42.497
2/8/17 10:53	42.515
2/8/17 10:52	42.585
2/8/17 10:51	42.48
2/8/17 10:50	42.645
2/8/17 10:49	42.69
2/8/17 10:48	42.72
2/8/17 10:47	42.76
2/8/17 10:46	42.76
2/8/17 10:45	42.76
2/8/17 10:44	42.75
2/8/17 10:43	42.73
2/8/17 10:42	42.74
2/8/17 10:41	42.7
2/8/17 10:40	42.68
2/8/17 10:39	42.71
2/8/17 10:38	42.73
2/8/17 10:37	42.72
2/8/17 10:36	42.77
2/8/17 10:35	42.76
2/8/17 10:34	42.8
2/8/17 10:33	42.75
2/8/17 10:32	42.79
2/8/17 10:31	42.85
2/8/17 10:30	42.78
2/8/17 10:29	42.71
2/8/17 10:28	42.65
2/8/17 10:27	42.65
2/8/17 10:26	42.64
2/8/17 10:25	42.65
2/8/17 10:24	42.71
2/8/17 10:23	42.77
2/8/17 10:22	42.77
2/8/17 10:21	42.81
2/8/17 10:20	42.81
2/8/17 10:19	42.8078
2/8/17 10:18	42.81
2/8/17 10:17	42.83
2/8/17 10:16	42.84
2/8/17 10:15	42.85
2/8/17 10:14	42.85
2/8/17 10:13	42.86
2/8/17 10:12	42.885
2/8/17 10:11	42.86
2/8/17 10:10	42.82
2/8/17 10:09	42.8
2/8/17 10:08	42.75
2/8/17 10:07	42.79
2/8/17 10:06	42.83
2/8/17 10:05	42.83
2/8/17 10:04	42.85
2/8/17 10:03	42.9
2/8/17 10:02	42.88
2/8/17 10:01	42.88
2/8/17 10:00	42.85
2/8/17 9:59	42.96
2/8/17 9:58	42.91
2/8/17 9:57	42.9
2/8/17 9:56	42.88
2/8/17 9:55	42.905
2/8/17 9:54	42.91
2/8/17 9:53	42.91
2/8/17 9:52	42.94
2/8/17 9:51	42.95
2/8/17 9:50	42.9233
2/8/17 9:49	42.88
2/8/17 9:48	42.97
2/8/17 9:47	43.04
2/8/17 9:46	43.03
2/8/17 9:45	43.06
2/8/17 9:44	43.12
2/8/17 9:43	42.95
2/8/17 9:42	42.93
2/8/17 9:41	42.97
2/8/17 9:40	42.91
2/8/17 9:39	42.91
2/8/17 9:38	42.8
2/8/17 9:37	42.7
2/8/17 9:36	42.68
2/8/17 9:35	42.64
2/8/17 9:34	42.43
2/8/17 9:33	42.57
2/8/17 9:32	42.56
2/8/17 9:31	42.53
2/8/17 9:30	42.55
